symbol,close,sma50,sma200,sma50/sma200,upper_bband,lower_bband,bollinger,macd,ema9,macd-ema9
A2A,1.241,1.17332,1.20734,0.971822353272,1.2776005187,1.1669994813,0.338152343591,0.0242009765566,0.0218469155989,0.00235406095776
ATL,22.39,21.3516,22.6141,0.944171998886,22.802651095,21.924348905,0.0603436956066,0.273323242383,0.333076297893,-0.0597530555095
AZM,16.95,15.5256,16.20475,0.958089449081,17.1965811905,15.2284188095,0.749430033953,0.434874036807,0.348350494968,0.0865235418391
BMED,7.085,6.5164,6.5487,0.995067723365,7.20462606158,6.68637393842,0.538348011579,0.166570757748,0.161985861601,0.00458489614704
BMPS,15.08,11.10486,3.064245,3.62401178757,21.1748786441,11.9881213559,-0.326883567919,0.504266134861,1.11160648928,-0.607340354419
BPE,5.16,4.48712,4.03354,1.11245208923,5.47622315206,4.75317684794,0.12530317835,0.239187859373,0.262205428391,-0.0230175690184
PMI,nan,nan,nan,nan,nan,nan,nan,0.00934641801613,0.00957344136671,-0.000227023350581
BP,nan,nan,nan,nan,nan,nan,nan,0.0396399503945,0.0379687367413,0.00167121365325
BZU,23.0,20.9678,18.2697,1.1476816806,23.5632189805,21.6447810195,0.412835867547,0.582142480998,0.651075514333,-0.0689330333352
BRE,60.25,55.171,51.7187,1.06675148447,61.5037262733,51.8162737267,0.741164920858,1.56790673419,1.14395126515,0.423955469038
CPR,9.22,9.054,9.079925,0.997144800205,9.38820005884,9.12879994116,-0.296838724238,0.0475119687605,0.0556560471602,-0.00814407839965
CNHI,8.179,7.8842,6.775475,1.16363797372,8.46214249197,8.11285750803,-0.0143149583579,0.111964448308,0.13622019445,-0.0242557461425
ENEL,4.06174,3.92048,3.94082,0.994838637644,4.23353714489,4.01726285511,0.245983931116,0.0706834515101,0.0787397843193,-0.00805633280921
ENI,15.39,13.945,13.68975,1.01864533684,15.8512962579,14.7717037421,0.145425239351,0.454605624811,0.508506796457,-0.0539011716464
EXO,42.93,39.5734,35.49775,1.11481431922,43.0337741548,39.9662258452,0.932340654936,0.813013732992,0.743083954361,0.0699297786309
RACE,55.05,52.5148,43.74755,1.20040550842,56.9998599453,54.4751400547,-0.544614871963,0.901517620471,1.15452561593,-0.253007995454
FCA,10.04,7.7646,6.5419,1.18690288754,9.80432315208,7.79617684792,1.23472079442,0.534177043689,0.455038871229,0.0791381724598
FBK,5.425,5.1393,5.67014,0.906379736656,5.57829740002,5.31620259998,-0.169785894234,0.0938062775104,0.104028568278,-0.0102222907672
G,14.14,12.8862,12.140625,1.06141158301,14.619103268,13.907896732,-0.347297145765,0.387070250174,0.478593710398,-0.0915234602247
ISP,2.476,2.26074,2.125295,1.06372997631,2.55344469477,2.35575530523,0.216501250267,0.0724589842647,0.076180380892,-0.00372139662736
LDO,13.41,12.6246,10.8311,1.16558798275,13.6638184755,13.2061815245,-0.109256911812,0.241149439036,0.295194032151,-0.0540445931147
LUX,47.26,49.3368,46.1837,1.06827300541,53.2481074962,48.0678925038,-1.31191466181,-0.19601240483,0.380492211979,-0.576504616809
MS,4.11,3.04468,3.19666,0.952456626604,4.57878422645,3.43781577355,0.178269609017,0.325705731476,0.36785560191,-0.042149870434
MB,7.82,7.1907,6.52305,1.10235242716,8.24826826729,7.52723173271,-0.187923903298,0.251510836803,0.280088961489,-0.0285781246858
MONC,16.32,15.7654,15.21905,1.035899087,16.7537954892,16.1662045108,-0.476521951993,0.16600932965,0.222288920311,-0.0562795906606
PST,6.165,6.0779,6.294025,0.965661877733,6.4813351462,6.1851648538,-1.13617067149,0.064374145422,0.092515990117,-0.028141844695
PRY,23.95,23.3144,21.808,1.0690755686,24.7733811296,23.8636188704,-0.810101751837,0.267988957947,0.344176878122,-0.0761879201747
REC,27.22,26.0802,26.24925,0.993559815995,27.9733452086,25.7596547914,0.319376184903,0.407400766761,0.351712766384,0.0556880003765
SPM,0.5305,0.451892,0.4015725,1.12530614024,0.578872326391,0.460527673609,0.18251775211,0.0285435769892,0.0298256213995,-0.00128204441023
SFER,24.36,21.5732,20.79905,1.03722044997,24.29398432,20.95501568,1.03954255767,0.695963491108,0.502888515261,0.193074975847
SRG,3.768,3.74544,4.74959,0.788581751267,3.79447561046,3.74592438954,-0.0906259392825,-0.0015400158418,-0.0096302322645,0.0080902164227
STM,10.4725,9.6174,6.893215,1.39519803169,11.044364943,10.040635057,-0.0448327788423,0.245541558079,0.354576466883,-0.109034908805
TIT,0.822,0.76819,0.7827725,0.981370704771,0.890873403995,0.773476596005,-0.173343724999,0.0226445794985,0.0271009897785,-0.00445641027998
TEN,16.92,15.4448,13.03635,1.18474879855,17.5031581484,16.1488418516,0.138815430675,0.448423609002,0.540905064459,-0.0924814554572
TRN,4.322,4.16348,4.60816,0.903501614527,4.41873752666,4.20006247334,0.115239482587,0.0478314514058,0.0533513833864,-0.00551993198053
UBI,2.838,2.4494,3.759007,0.651608257181,3.03826375473,2.44793624527,0.321516441229,0.136189039727,0.127610267366,0.00857877236148
UCG,26.74,2.4079,2.429945,0.990927778201,2.90931479951,2.67088520049,-0.973872375593,0.101761022091,0.131924968953,-0.0301639468621
UNI,3.474,3.09652,2.87066,1.07867877074,3.60217363812,3.25602636188,0.259427146091,0.125909235113,0.135508929561,-0.00959969444786
US,2.09,1.90026,1.695825,1.12055194374,2.13283693095,1.98816306905,0.407813818109,0.0599209550307,0.0643481753441,-0.00442722031335
YNAP,27.21,26.0406,25.809,1.00897361386,27.3843313341,26.5806686659,0.566157939181,0.232014601843,0.257203370099,-0.0251887682559
