symbol,close,sma50,sma200,sma50/sma200,upper_bband,lower_bband,bollinger,macd,ema9,macd-ema9
A2A,1.235,1.1731,1.2078,0.971270077827,1.27874727352,1.16775272648,0.211722112714,0.0221444744031,0.021906426391,0.000238048012065
ATL,22.37,21.3642,22.6035,0.945172207844,22.7879363743,21.9750636257,-0.0282947116168,0.254185888072,0.317298267681,-0.0631123796088
AZM,16.84,15.574,16.18395,0.962311425826,17.2638814531,15.2701185469,0.574792517411,0.426989698918,0.364078438454,0.0629112604633
BMED,7.15,6.5362,6.548925,0.998056933008,7.23107335325,6.68192664675,0.704729711415,0.165066057373,0.162601908685,0.00246414868743
BMPS,15.08,11.40156,3.137245,3.63425872063,20.5620493143,12.0609506857,-0.289727258508,0.437619493836,0.976808820245,-0.539189326409
BPE,5.16,4.50556,4.03804,1.11577894226,5.47630487362,4.77769512638,0.0944733454696,0.218616207369,0.253487574901,-0.0348713675317
PMI,nan,nan,nan,nan,nan,nan,nan,0.00934642370346,0.0095280430119,-0.000181619308445
BP,nan,nan,nan,nan,nan,nan,nan,0.0663468142192,0.0675889496835,-0.0012421354643
BZU,23.3,21.0856,18.311,1.15152640489,23.607607333,21.750392667,0.668743372914,0.57679462882,0.636219207587,-0.0594245787669
BRE,60.55,55.255,51.7965,1.06677092082,62.0140740413,51.8509259587,0.711885720965,1.62178881103,1.23951856984,0.382270241194
CPR,9.31,9.0587,9.082475,0.997382321449,9.38677561064,9.12922438936,0.403803171601,0.0470626065343,0.0539373516362,-0.00687474510198
CNHI,8.362,7.9195,6.78925,1.16647641492,8.4899222331,8.1050777669,0.896466053975,0.11578262451,0.132132634084,-0.0163500095741
ENEL,4.03239,3.92452,3.94222,0.995510144031,4.23382127988,4.02037872012,-0.0477880325817,0.0634346252377,0.0756787492006,-0.0122441239629
ENI,15.55,13.996,13.7037,1.02133000576,15.8608323461,14.8241676539,0.400322305845,0.43010385572,0.492826173255,-0.0627223175354
EXO,43.96,39.6842,35.56415,1.11584840352,43.4548836676,39.9211163324,1.28587979033,0.914767188821,0.777420412427,0.137346776394
RACE,55.75,52.6968,43.84485,1.2018925826,56.8632516107,54.7617483893,-0.0594812316858,0.839808925614,1.09158193479,-0.251773009173
FCA,10.15,7.8356,6.55875,1.19467886411,10.0192076866,7.78529231339,1.11709692762,0.573986607905,0.478828391971,0.0951582159341
FBK,5.49,5.1445,5.662165,0.908574723626,5.58109225963,5.31640774037,0.311691821757,0.0908646443129,0.10139581898,-0.0105311746667
G,14.17,12.9378,12.148025,1.06501262551,14.6032990962,13.9447009038,-0.315822306257,0.350064336702,0.452887819462,-0.10282348276
ISP,2.468,2.26842,2.126075,1.06695201251,2.55481314095,2.35818685905,0.116973172543,0.0663517424706,0.0742146526882,-0.00786291021759
LDO,13.48,12.6718,10.8417,1.16880194066,13.6600732782,13.2319267218,0.158824119914,0.224841590786,0.281123512161,-0.0562819213758
LUX,47.96,49.3892,46.18255,1.06943423436,53.3259465789,47.6560534211,-0.892785782572,-0.318266364446,0.240740462281,-0.559006826728
MS,4.12,3.07528,3.19896,0.961337434666,4.570967187,3.499232813,0.15843478022,0.307134436496,0.355711373389,-0.0485769368937
MB,7.905,7.2144,6.530875,1.10466055467,8.22526571169,7.58773428831,-0.00470565040406,0.229446357267,0.269960418758,-0.0405140614917
MONC,16.65,15.7974,15.22935,1.03729968777,16.7635328601,16.1624671399,0.622228131519,0.169472509705,0.211725608288,-0.0422530985827
PST,6.135,6.0796,6.29245,0.966173747904,6.4974213031,6.1545786969,-1.11421390773,0.0448484066912,0.0829824784123,-0.0381340717211
PRY,24.48,23.3606,21.8323,1.07000178634,24.7848191113,23.8641808887,0.337809133251,0.259724754542,0.327286371839,-0.0675616172975
REC,27.19,26.1196,26.2744,0.994108333587,27.958164068,25.896835932,0.254690163509,0.378525361092,0.357075202662,0.0214501584301
SPM,0.508,0.454648,0.4024675,1.12965146254,0.57647239501,0.46662760499,-0.246711746591,0.0242532990668,0.0287111539791,-0.00445785491234
SFER,24.58,21.6222,20.8122,1.03891947992,24.5864983358,20.9575016642,0.996418659832,0.753736670699,0.553058147038,0.200678523661
SRG,3.768,3.7262,4.74133,0.785897627881,3.78673489627,3.75006510373,-0.0218163219516,-0.00103651610986,-0.00791145691399,0.00687494080413
STM,10.6517,9.6642,6.922185,1.39611986678,11.0277748108,10.1202251892,0.277670767508,0.242912215555,0.332243517153,-0.0893313015984
TIT,0.828,0.76896,0.7825125,0.982680787847,0.885263156164,0.785236843836,-0.144961857161,0.0201794301759,0.0257166795247,-0.0055372493488
TEN,16.79,15.526,13.0666,1.18822034806,17.49184176,16.20015824,-0.0867085460698,0.401772055936,0.513078358711,-0.111306302776
TRN,4.328,4.16248,4.60484,0.903935858792,4.419374831,4.207025169,0.139392734241,0.044772155446,0.0516355526037,-0.00686339715776
UBI,2.8,2.45608,3.756877,0.65375576576,3.03118626767,2.48481373233,0.153741256318,0.125221578194,0.12713254261,-0.00191096441599
UCG,2.68,0.24171,0.2428265,0.995402066908,0.291206363401,0.265513636599,-0.806453910463,0.00876701620306,0.0123074016357,-0.00354038543261
UNI,3.534,3.11164,2.87063,1.08395718013,3.60790010097,3.27429989903,0.5569540993,0.121536341881,0.132714418043,-0.0111780761624
US,2.076,1.90724,1.696145,1.12445575113,2.13424310391,1.99055689609,0.189301397914,0.0552062994198,0.062519801084,-0.00731350166428
YNAP,27.5,26.078,nan,nan,27.4676914461,26.5413085539,1.06975205204,0.253658971503,0.25648978597,-0.0028308144667
