symbol,close,sma50,sma200,sma50/sma200,upper_bband,lower_bband,bollinger,macd,ema9,macd-ema9
A2A,1.311,1.2641,1.21954,1.03653836693,1.31600615377,1.24039384623,0.867583626633,0.00870741348191,0.00723173544111,0.0014756780408
ACE,12.0,11.6952,11.409425,1.02504727451,12.1025675035,11.3374324965,0.731896978796,0.0733207040876,0.0600574107499,0.0132632933378
ACO,6.03,6.12734,5.609365,1.09234111169,6.30022141591,5.99827858409,-0.789884623412,0.0107340081931,0.0360291077,-0.0252950995069
ADB,15.15,12.9255,9.743825,1.32653244491,18.3650323118,12.9229676882,-0.181548744515,0.871193681657,1.14456212188,-0.273368440224
AEF,1.33,1.1936,1.070975,1.11449847102,1.50209951588,1.05120048412,0.236638343586,0.0573351423571,0.0583584607025,-0.00102331834541
AMP,10.11,9.396,9.0637,1.03666273156,10.2461536192,9.53634638076,0.616364523052,0.153932088461,0.18853080112,-0.0345987126592
ASC,2.89,2.7878,2.68053,1.04001820535,2.91657624137,2.81002375863,0.501161480473,0.0318675162176,0.0348652750403,-0.00299775882268
AST,6.5,5.8795,4.371815,1.34486477584,6.39677463901,5.58222536099,1.25345393773,0.131661522563,0.0921390874021,0.0395224351609
ATL,22.1,22.0102,22.18405,0.992163288489,22.3323094087,21.3206905913,0.540717502117,0.0420901459314,0.0144122130746,0.0276779328569
AZM,15.85,16.806,15.5997,1.07732841016,17.7589188436,15.7070811564,-0.860691862223,-0.239330956789,-0.0808666682909,-0.158464288498
BANZ,nan,nan,nan,nan,nan,nan,nan,0.0033752412724,0.00382222685694,-0.000446985584539
BB,nan,nan,nan,nan,nan,nan,nan,0.491996211013,0.491119724881,0.000876486131828
BEC,8.625,8.3151,7.476625,1.11214618896,9.49857662663,8.14792337337,-0.293561651775,0.23505167415,0.263832980399,-0.0287813062486
BET,0.95,0.82583,0.617379,1.3376386304,0.981236700537,0.848963299463,0.527694906409,0.0359167953637,0.0369411147752,-0.00102431941151
BFE,0.359,0.377656,0.3402335,1.10999063878,0.389611068336,0.358848931664,-0.990178293681,-0.00370629689221,-0.00130859312365,-0.00239770376857
BMED,6.165,7.0327,6.543725,1.07472425874,7.60976988758,6.08473011242,-0.894730761934,-0.231864985003,-0.127533663045,-0.104331321957
BMPS,15.08,15.1044,5.671875,2.66303471074,15.0800010355,15.0799989645,1.54392225168e-08,0.00947769159728,0.0157674207518,-0.00628972915455
BNS,0.59,0.54898,0.549982,0.998178122193,0.599434046147,0.508265953853,0.793040615201,0.00822920138192,0.00664145687794,0.00158774450399
BP,nan,nan,nan,nan,nan,nan,nan,0.0663535116332,0.0663540158073,-5.04174092808e-07
BPE,4.25,5.09374,4.1095,1.23950358924,5.6200908755,3.9081091245,-0.530496309008,-0.262828100913,-0.206582174936,-0.0562459259771
BRE,63.4,60.691,54.3279,1.11712398234,65.0505944571,60.1644055429,0.324383692042,0.940288417329,0.976730185005,-0.0364417676753
BRI,0.0538,0.054406,0.050742,1.07220842694,0.0553839005244,0.0508660994756,0.298817939399,-0.000608536271085,-0.000579670546623,-2.88657244621e-05
BSS,20.04,19.4612,15.33015,1.26947224913,20.00955341,18.91444659,1.05560478559,0.116649949413,0.0670606458747,0.0495893035381
BST,2.03,2.2742,2.194165,1.03647629053,2.48453495143,1.97606504857,-0.787853907879,-0.0719736936566,-0.0419552989684,-0.0300183946883
BZU,23.38,23.2728,19.5444,1.19076564131,24.330967475,22.430032525,-0.000526056927912,0.080209895269,0.133997737971,-0.0537878427019
CAD,4.044,3.95412,3.66497,1.07889559805,4.18274003641,4.00405996359,-0.552943584829,0.0150646438195,0.0374296028618,-0.0223649590423
CAI,3.57,3.6966,3.87847,0.953107797662,3.6748670865,3.4769329135,-0.0596157794334,-0.0340461958552,-0.0354691862481,0.00142299039298
CEM,5.24,4.34888,4.17045,1.04278435181,5.6098745418,3.4651254582,0.6550882855,0.275727240681,0.210495393655,0.0652318470263
CLT,nan,nan,nan,nan,nan,nan,nan,-0.0399055310634,-0.0417904058156,0.00188487475225
CMB,14.89,14.5706,13.5988,1.07146218784,15.2032751293,14.4957248707,0.114479500244,0.084281201029,0.113767566579,-0.0294863655498
CNHI,8.65,8.5775,7.237375,1.18516727405,9.22950445694,8.41099554306,-0.147218922062,0.0607012076458,0.0961241493408,-0.0354229416951
CPR,9.55,9.4537,9.2542,1.02155777917,9.84437033365,9.37012966635,-0.241438594145,0.0725916901753,0.0822680258134,-0.00967633563802
DA,3.416,2.75304,nan,nan,3.42049666689,2.18710333311,0.99270846248,0.163611453357,0.0985105577702,0.0651008955865
DAL,19.89,19.3202,17.6358,1.09551026888,20.713025574,19.434974426,-0.287938397914,0.191931679611,0.296018072017,-0.104086392406
DANR,15.63,15.1806,13.2332,1.1471601729,15.6695977635,14.6944022365,0.918790104384,0.150465258702,0.110609491484,0.0398557672183
DEA,1.18,1.1941,1.1071575,1.07852767109,1.21963211462,1.14976788538,-0.134546678654,-0.00204460984434,-0.000702530809439,-0.0013420790349
DIB,11.31,12.6132,9.9733,1.2646967403,12.3111114359,10.5798885641,-0.156536748923,-0.407552993967,-0.456161676107,0.0486086821399
DIS,0.2366,0.296146,0.324645,0.91221488087,0.252076717617,0.231333282383,-0.492203913446,-0.0149757335633,-0.0170102517609,0.00203451819763
EIT,48.57,50.4414,47.13545,1.07013723217,51.1380483636,46.6979516364,-0.15675334182,-0.476680217447,-0.482862901524,0.00618268407672
ELC,1.553,1.70364,nan,nan,1.7523149728,1.3899850272,-0.100184929348,-0.0598453567151,-0.062174357718,0.00232900100283
ELN,24.35,23.2254,18.5414625,1.25261963559,24.5731742091,21.0058257909,0.874879499876,0.313017490398,0.114951067917,0.198066422481
EM,1.121,0.94717,0.8058925,1.1753056394,1.09343475324,0.893815246759,1.27617788706,0.0381981783172,0.0263648297461,0.0118333485711
ENEL,4.052,4.05388,3.96223,1.02313091365,4.11515296086,3.84224703914,0.537181454622,0.00278624696615,-0.00752486107771,0.0103111080439
ENI,14.52,14.941,13.91425,1.07379125716,14.6452174108,14.0457825892,0.582215092392,-0.111668679061,-0.148204403368,0.0365357243074
ES,0.799,0.79254,0.7647725,1.03630818315,0.833956626446,0.762843373554,0.0168744917607,0.00223616077726,0.00447575780872,-0.00223959703146
ETH,1.323,1.43172,nan,nan,1.39996678573,1.27963321427,-0.27922382417,-0.0288239951278,-0.032027275708,0.00320328058014
EXO,44.73,42.9882,37.59835,1.14335336524,46.5520351104,42.1489648896,0.172379717323,0.677876533165,0.750388614274,-0.0725120811089
FBK,5.12,5.4792,5.43909,1.00737439535,5.58420287829,5.30529712171,-0.32089692625,-0.0263938088752,-0.016096930118,-0.0102968787572
FCA,10.33,9.7586,7.140425,1.36666935091,11.0747993014,9.68020069856,-0.0681199592512,0.22120867538,0.298803151634,-0.077594476254
FDA,6.75,6.1173,5.67162,1.07858072297,6.9056642394,6.1443357606,0.591072070113,0.177816120227,0.192748402468,-0.0149322822412
FILA,15.29,13.7956,13.04215,1.05777038295,15.6309597541,12.6980402459,0.767494639263,0.423996037001,0.310371503109,0.113624533892
FKR,0.97,0.96448,0.8225125,1.17260224009,1.00995312485,0.945946875153,-0.24841324208,0.00265180333662,0.0083528094307,-0.00570100609407
FM,1.375,1.43822,1.522795,0.944460679212,1.43416690115,1.36053309885,-0.607058152638,-0.0157231417476,-0.0154805398908,-0.000242601856796
G,13.52,14.4302,12.413325,1.16247661283,15.3134302913,13.7545697087,-1.30095020858,-0.128880777099,0.0262410222942,-0.155121799393
GE,3.504,3.1148,2.45664,1.26791064218,3.84600128995,2.85819871005,0.307551332811,0.132568118752,0.136171110234,-0.00360299148154
IF,29.5,26.496,22.94815,1.15460287648,30.7120210225,24.0499789775,0.636141286908,0.942469738182,0.765302680772,0.17716705741
IGD,0.74,0.73065,0.7146825,1.02234208897,0.764450199405,0.694999800595,0.295894629151,0.00419517318536,0.00475518267936,-0.000560009493996
IMA,66.95,61.508,57.14965,1.07626205935,67.3649254848,61.7850745152,0.851277216173,1.33862861532,1.25543843872,0.0831901766083
IP,19.22,17.2744,15.4232,1.12002697235,19.591982456,17.732017544,0.600011318939,0.508544289985,0.563213208375,-0.0546689183897
IRC,1.914,1.8605,1.7748,1.04828713094,1.95247728012,1.82002271988,0.419011621061,0.0179844609912,0.0168246308114,0.00115983017977
ISG,1.199,1.1789,1.1990075,0.983229879713,1.24121613711,1.16888386289,-0.167283555362,0.00209634724917,0.00579800196483,-0.00370165471566
ISGS,0.9795,0.98644,1.0123375,0.974418116488,1.02824076217,0.966109237834,-0.56895433325,-0.00424784686573,0.00106468081046,-0.0053125276762
ISP,2.022,2.31544,2.112725,1.09594954384,2.2355359112,2.0938640888,0.49833480506,-0.0380936164002,-0.0477264895003,0.00963287310007
ITW,1.598,1.66808,1.584395,1.05281826817,1.6744625428,1.5920374572,-0.85532213262,-0.0180739971812,-0.0160238080594,-0.00205018912185
LD,8.45,8.9197,9.651025,0.924223074751,8.84513090694,8.32986909306,-0.533709257299,-0.0940423293527,-0.0829385737695,-0.0111037555831
LDO,12.97,12.719,11.115,1.14430949168,12.804546325,11.387453675,1.23351144323,-0.0497393971775,-0.196899771589,0.147160374411
LR,0.4518,0.421856,0.423174,0.996885441922,0.531600937912,0.417859062088,-0.403193631792,0.00450115052006,0.0113757483126,-0.00687459779257
LUX,49.76,50.0674,46.4567,1.0777218356,50.5154726707,48.4375273293,0.272865695111,-0.178705226639,-0.214177299262,0.0354720726224
MARR,19.15,17.9802,17.556,1.02416267943,18.8555917009,17.8584082991,1.59047974236,0.188324959504,0.161279116384,0.0270458431203
