symbol,close,sma50,sma200,sma50/sma200,upper_bband,lower_bband,bollinger,macd,ema9,macd-ema9
A2A,1.291,1.2328,1.214765,1.01484649294,1.32128442279,1.22761557721,0.353372562632,0.00604718187879,0.00933547176627,-0.00328828988748
ATL,21.82,21.9188,22.3405,0.981123967682,22.4288660396,21.0071339604,0.14348695016,-0.131070781405,-0.128606688504,-0.00246409290055
AZM,17.05,16.4782,15.77695,1.04444775448,17.9503747786,16.4236252214,-0.17946623839,0.0604355147928,0.171242244931,-0.110806730138
BMED,6.905,7.0236,6.573425,1.06848408554,7.595563236,6.896936764,-0.976916889582,-0.00748467712239,0.0531611618019,-0.0606458389243
BMPS,15.08,16.4708,4.656805,3.5369314369,15.0800010355,15.0799989645,1.54392225168e-08,0.0345140002103,0.0679745216708,-0.0334605214605
BPE,5.08,5.11836,4.10074,1.24815521101,5.84994577966,4.94755422034,-0.706456075993,0.0216189628613,0.100003404552,-0.0783844416911
PMI,nan,nan,nan,nan,nan,nan,nan,0.00934681237862,0.00934848790836,-1.67552974581e-06
BP,nan,nan,nan,nan,nan,nan,nan,0.0663497382391,0.0663611978175,-1.14595783921e-05
BZU,22.48,22.762,19.0725,1.19344606108,24.3621077909,22.4248922091,-0.943106186593,0.0343235319734,0.211296390268,-0.176972858295
BRE,61.3,58.164,53.4056,1.08909927049,62.3052840114,59.7847159886,0.202335344801,0.69513526435,0.892883504633,-0.197748240283
CPR,9.54,9.3092,9.172475,1.01490600956,9.66467275966,9.21932724034,0.440107717484,0.0520444019425,0.0543049157023,-0.00226051375989
CNHI,8.915,8.4071,7.04755,1.19291101163,9.06056983719,8.09943016281,0.925984041358,0.140988873235,0.0996370878539,0.041351785381
ENEL,3.982,4.0412,3.95827,1.02095107206,4.24485986615,3.76734013385,-0.100938237186,-0.0510389285478,-0.0404621784228,-0.0105767501249
ENI,14.14,14.9526,13.8491,1.07968026803,16.0957206954,13.7192793046,-0.645923777418,-0.256371587836,-0.137501916465,-0.118869671372
EXO,43.6,41.656,36.685,1.13550497479,44.7129794369,40.1500205631,0.512167666775,0.47031947092,0.475464470444,-0.00514499952442
RACE,61.0,56.063,45.92775,1.22067813032,61.351275072,54.328724928,0.899957974001,1.33388432621,1.05689109815,0.276993228059
FCA,9.92,9.0464,6.8623,1.31827521385,10.7999383221,8.61206167787,0.195623460364,0.284345509329,0.352131398244,-0.0677858889152
FBK,5.48,5.41108,5.51259,0.981585788169,5.73571078306,5.33178921694,-0.266140778349,0.01763614761,0.045982791211,-0.0283466436009
G,14.39,14.1962,12.292725,1.15484565058,15.8873578979,13.1486421021,-0.0934744672618,0.192010987796,0.267119764441,-0.0751087766452
ISP,1.96,2.36256,2.118485,1.11521205012,2.54173648282,2.06186351718,-0.682680674789,-0.065732062554,-0.0461200182637,-0.0196120442902
LDO,11.92,13.0368,11.0142,1.18363567032,13.4035846888,11.7844153112,-0.832525626142,-0.276424897572,-0.207717499094,-0.0687073984782
LUX,49.91,50.3678,46.3973,1.08557610033,53.1746233354,47.5923766646,-0.169644957636,-0.200870078653,-0.0923135467741,-0.108556531878
MS,3.832,3.81164,3.22884,1.18049825944,4.3840138501,3.7759861499,-0.815752308384,-0.0093928741541,0.0557885389558,-0.0651814131099
MB,7.755,7.8391,6.672,1.17492505995,8.65518362414,7.49781637586,-0.555571276931,0.0101704182467,0.0972575821916,-0.0870871639449
MONC,17.79,16.951,15.5657,1.08899696127,18.3079936512,17.2220063488,0.046041053968,0.255991008354,0.33734619472,-0.0813551863655
PST,5.97,6.1626,6.240675,0.987489334086,6.23676770553,5.83173229447,-0.317256211412,-0.052224503352,-0.0546987063921,0.00247420304011
PRY,24.56,24.3678,22.31275,1.09210204928,25.2831474547,24.0708525453,-0.193022339849,0.124734654075,0.155710083045,-0.0309754289704
REC,27.0,26.7464,26.7767,0.998868419185,27.8501636944,26.2368363056,-0.0539258185343,-0.0686031474181,-0.0190274745887,-0.0495756728294
SPM,0.453,0.49611,0.4159085,1.19283448162,0.537831125299,0.444268874701,-0.81336222156,-0.0119992693102,-0.00544713266984,-0.00655213664038
SFER,26.02,23.5388,21.2686,1.10673951271,26.7130191589,23.9459808411,0.499089582922,0.720782474681,0.721186197671,-0.000403722990162
SRG,3.768,3.74392,4.571345,0.818997472298,3.76800041512,3.76799958488,4.27913192414e-09,0.00049116644777,0.000475362735243,1.58037125265e-05
STM,12.98,10.9308,7.62551,1.43345166422,13.9317686787,9.72823132126,0.575705600829,0.728939352349,0.601148543468,0.127790808882
TIT,0.819,0.8129,0.7772175,1.04591057201,0.86396791233,0.78008208767,-0.0721218397088,-0.00259274730062,-0.00144022714418,-0.00115252015644
TEN,15.73,16.594,13.5999,1.22015603056,17.4593532336,15.6726467664,-0.935800049239,-0.166279264134,-0.0363994755909,-0.129879788543
TRN,4.302,4.2386,4.528575,0.935967716114,4.42605230789,4.02074769211,0.387856426689,-0.0261010375822,-0.0292392458237,0.00313820824149
UBI,3.03,2.9146,3.525844,0.826638955098,3.78149808434,2.91990191566,-0.744432279659,0.0403338338554,0.124805584669,-0.0844717508132
UCG,12.4,6.474016,1.7885485,3.61970391074,39.9859218084,-8.41114180843,-0.139983286045,3.85735020822,5.39668396052,-1.53933375231
UNI,3.312,3.41108,2.85393,1.19522202717,3.71843055014,3.29796944986,-0.933261126286,-0.00802906962163,0.0309569504495,-0.0389860200711
US,1.893,2.01204,1.69458,1.18733845555,2.1099874239,1.8771125761,-0.863553972882,-0.0282028141421,-0.0121677073401,-0.0160351068019
YNAP,23.45,26.2286,nan,nan,29.2828136486,21.4921863514,-0.497392552893,-0.895845560495,-0.747632138391,-0.148213422103
