symbol,close,sma50,sma200,sma50/sma200,upper_bband,lower_bband,bollinger,macd,ema9,macd-ema9
A2A,1.256,1.17398,1.20844,0.971483896594,1.28220478918,1.16999521082,0.532931331522,0.021956108992,0.0219163615904,3.97474016065e-05
ATL,22.2,21.3764,22.5939,0.946113774072,22.7670851575,22.0159148425,-0.509871053693,0.222734277502,0.298385513474,-0.0756512359718
AZM,17.36,15.6428,16.1705,0.967366500727,17.4253316439,15.2696683561,0.939386040216,0.457428000414,0.382748433915,0.0746795664991
BMED,7.44,6.5638,6.552,1.0018009768,7.33115009153,6.63534990847,1.31287691818,0.185139960698,0.167109521115,0.0180304395838
BMPS,15.08,11.69846,3.210335,3.64399976949,19.9570136849,12.1679863151,-0.252277968313,0.380416313145,0.857530046957,-0.477113733812
BPE,5.035,4.52626,4.043125,1.11949543979,5.46154505714,4.81255494286,-0.314488611632,0.190035949525,0.240797235213,-0.0507612856878
PMI,nan,nan,nan,nan,nan,nan,nan,0.00934642876909,0.00949172467341,-0.000145295904324
BP,nan,nan,nan,nan,nan,nan,nan,0.0663468522477,0.0673405640332,-0.00099371178546
BZU,23.79,21.209,18.35425,1.15553618372,23.66002729,21.93197271,1.15042662597,0.605119851647,0.629999207068,-0.0248793554208
BRE,61.45,55.382,51.88525,1.06739391253,62.605845621,51.954154379,0.782974253617,1.71731699126,1.33507802026,0.382238971002
CPR,9.375,9.0668,9.086,0.997886858904,9.3968577638,9.1421422362,0.828375097459,0.0513593971106,0.0534217506717,-0.00206235356102
CNHI,8.332,7.9564,6.8035,1.16945689719,8.47768081888,8.15731918112,0.764760730138,0.115061442658,0.128718346656,-0.013656903998
ENEL,4.04609,3.93032,3.94433,0.996448065958,4.23044926633,4.03335073367,0.0416035568053,0.0581492499663,0.0721728433815,-0.0140235934152
ENI,15.54,14.0506,13.7192,1.02415592746,15.852220154,14.898779846,0.345066174794,0.405208112429,0.475302518594,-0.0700944061642
EXO,44.13,39.8326,35.639,1.11766884593,43.8499053248,39.8940946752,1.14161177067,0.997625056456,0.821461120359,0.176163936097
RACE,56.3,52.9026,43.9494,1.20371609169,56.7727540464,55.0322459536,0.456763173517,0.825765761326,1.03841833706,-0.212652575734
FCA,10.47,7.9212,6.5789,1.20403106902,10.271778526,7.77172147401,1.15857356043,0.624162326982,0.507895144215,0.116267182767
FBK,5.525,5.153,5.655115,0.911210470521,5.58981790101,5.31768209899,0.523635622164,0.090316475133,0.0991799825323,-0.00886350739924
G,14.08,12.9934,12.157025,1.06879767048,14.5558063282,14.0181936718,-0.770071156251,0.309902266919,0.424290683762,-0.114388416844
ISP,2.464,2.27746,2.127335,1.07056951538,2.55001127408,2.37278872592,0.0293416388252,0.0604916310517,0.0714700457091,-0.0109784146574
LDO,13.55,12.7244,10.85395,1.1723289678,13.6527768067,13.2722231933,0.459856361538,0.21508652481,0.267916077262,-0.0528295524522
LUX,49.06,49.478,46.1891,1.07120511116,53.2500840449,47.5029159551,-0.458138679581,-0.322673149407,0.128057697581,-0.450730846988
MS,4.362,3.11272,3.20351,0.971659211303,4.58948180246,3.55491819754,0.560236216741,0.308389004405,0.34624689924,-0.0378578948349
MB,7.9,7.2434,6.539275,1.10767630968,8.20592185126,7.63707814874,-0.075591941705,0.209145732728,0.25779745668,-0.0486517239518
MONC,17.19,15.844,15.24265,1.03945180136,16.9328695116,16.0921304884,1.61167730114,0.213331425801,0.21204674023,0.00128468557126
PST,6.15,6.0835,6.291875,0.966881891328,6.50388263424,6.14311736576,-0.961844252508,0.0302359491642,0.0724331738053,-0.0421972246411
PRY,24.59,23.418,21.8603,1.07125702758,24.8097940042,23.8902059958,0.521972878721,0.259065031043,0.31364200911,-0.0545769780665
REC,27.83,26.1642,26.3046,0.994662530508,27.9334145027,26.1465854973,0.884248014319,0.402642604432,0.366188592131,0.0364540123009
SPM,0.522,0.45774,0.4035275,1.13434648196,0.574269330685,0.473530669315,-0.0377213668347,0.0217323875277,0.0273153972968,-0.00558300976911
SFER,24.62,21.6828,20.82865,1.04100841869,24.7883628084,21.0906371916,0.908937100353,0.793601833048,0.601166870882,0.192434962167
SRG,3.768,3.70956,4.73317,0.783736903597,3.78391083506,3.75528916494,-0.111803398828,-0.000630220529088,-0.00645517789663,0.00582495736754
STM,10.7313,9.7165,6.952975,1.39745936092,10.9996407539,10.2213592461,0.435575041469,0.244465706149,0.314687849244,-0.0702221430953
TIT,0.846,0.77042,0.78245,0.984625215669,0.876767271355,0.801882728645,0.178274441119,0.0194539773164,0.0244641402737,-0.00501016295731
TEN,16.98,15.6172,13.09985,1.19216632252,17.4711614409,16.2908385591,0.167750708773,0.375799766643,0.485622527112,-0.10982276047
TRN,4.274,4.16288,4.60162,0.904655317041,4.41325381429,4.21934618571,-0.436290210034,0.0375573561032,0.0488199265447,-0.0112625704415
UBI,2.83,4.919744,4.985628,0.986785215423,15.1832751664,-4.76321516644,-0.238641481311,-0.128640305502,0.0992416763616,-0.227881981864
UCG,2.626,2.42742,2.426775,1.00026578484,2.91287895582,2.65392104418,-1.21564156124,0.0713235321412,0.112723926254,-0.0414003941127
UNI,3.572,3.12988,2.8715,1.08998084625,3.61439334468,3.29680665532,0.733028202359,0.119756592683,0.130122855886,-0.0103662632029
US,2.098,1.91568,1.696845,1.12896581597,2.13690967579,1.99569032421,0.448946969993,0.0526383337447,0.0605435073339,-0.00790517358922
YNAP,27.51,26.1274,nan,nan,27.543688779,26.537311221,0.933049423097,0.268526952459,0.258897201935,0.00962975052339
