2017,2,22,HOT,Buy,12
2017,2,28,HOT,Sell,12
2017,2,22,CMCSA,Buy,1000
2017,2,28,CMCSA,Sell,1000
2017,2,22,EQIX,Buy,1000
2017,2,28,EQIX,Sell,1000
2017,2,22,CPB,Buy,1000
2017,2,28,CPB,Sell,1000
2017,2,22,FCX,Buy,1000
2017,2,28,FCX,Sell,1000
2017,2,22,HOT,Buy,1000
2017,2,28,HOT,Sell,1000
2017,2,23,CMCSA,Buy,1000
2017,3,1,CMCSA,Sell,1000
2017,2,23,CXO,Buy,1000
2017,3,1,CXO,Sell,1000
2017,2,23,CPB,Buy,1000
2017,3,1,CPB,Sell,1000
2017,2,23,HAL,Buy,1000
2017,3,1,HAL,Sell,1000
2017,2,23,CF,Buy,1000
2017,3,1,CF,Sell,1000
2017,2,23,FCX,Buy,1000
2017,3,1,FCX,Sell,1000
2017,2,23,COP,Buy,1000
2017,3,1,COP,Sell,1000
2017,2,23,KMI,Buy,1000
2017,3,1,KMI,Sell,1000
2017,2,23,HOT,Buy,1000
2017,3,1,HOT,Sell,1000
2017,2,24,CMCSA,Buy,1000
2017,3,2,CMCSA,Sell,1000
2017,2,24,EQIX,Buy,1000
2017,3,2,EQIX,Sell,1000
2017,2,24,MLM,Buy,1000
2017,3,2,MLM,Sell,1000
2017,2,24,NVDA,Buy,1000
2017,3,2,NVDA,Sell,1000
2017,2,24,URI,Buy,1000
2017,3,2,URI,Sell,1000
2017,2,24,GWW,Buy,1000
2017,3,2,GWW,Sell,1000
2017,2,24,CF,Buy,1000
2017,3,2,CF,Sell,1000
2017,2,24,FLS,Buy,1000
2017,3,2,FLS,Sell,1000
2017,2,24,FCX,Buy,1000
2017,3,2,FCX,Sell,1000
2017,2,24,AAP,Buy,1000
2017,3,2,AAP,Sell,1000
2017,2,24,HOT,Buy,1000
2017,3,2,HOT,Sell,1000
2017,2,27,CMCSA,Buy,1000
2017,3,3,CMCSA,Sell,1000
2017,2,27,MLM,Buy,1000
2017,3,3,MLM,Sell,1000
2017,2,27,NVDA,Buy,1000
2017,3,3,NVDA,Sell,1000
2017,2,27,CF,Buy,1000
2017,3,3,CF,Sell,1000
2017,2,27,AAP,Buy,1000
2017,3,3,AAP,Sell,1000
2017,2,27,FCX,Buy,1000
2017,3,3,FCX,Sell,1000
2017,2,27,APC,Buy,1000
2017,3,3,APC,Sell,1000
2017,2,27,EOG,Buy,1000
2017,3,3,EOG,Sell,1000
2017,2,27,DVN,Buy,1000
2017,3,3,DVN,Sell,1000
2017,2,27,KMI,Buy,1000
2017,3,3,KMI,Sell,1000
2017,2,27,SE,Buy,1000
2017,3,3,SE,Sell,1000
2017,2,27,CHK,Buy,1000
2017,3,3,CHK,Sell,1000
2017,2,27,HOT,Buy,1000
2017,3,3,HOT,Sell,1000
2017,2,28,KR,Buy,1000
2017,3,6,KR,Sell,1000
2017,2,28,CHK,Buy,1000
2017,3,6,CHK,Sell,1000
2017,2,28,HOT,Buy,1000
2017,3,6,HOT,Sell,1000
2017,3,1,GWW,Buy,1000
2017,3,7,GWW,Sell,1000
2017,3,1,KR,Buy,1000
2017,3,7,KR,Sell,1000
2017,3,1,CHK,Buy,1000
2017,3,7,CHK,Sell,1000
2017,3,1,HOT,Buy,1000
2017,3,7,HOT,Sell,1000
2017,3,2,BBY,Buy,1000
2017,3,8,BBY,Sell,1000
2017,3,2,HOT,Buy,1000
2017,3,8,HOT,Sell,1000
2017,3,3,KR,Buy,1000
2017,3,9,KR,Sell,1000
2017,3,3,NAVI,Buy,1000
2017,3,9,NAVI,Sell,1000
2017,3,3,HOT,Buy,1000
2017,3,9,HOT,Sell,1000
2017,3,6,NFLX,Buy,1000
2017,3,10,NFLX,Sell,1000
2017,3,6,KR,Buy,1000
2017,3,10,KR,Sell,1000
2017,3,6,NAVI,Buy,1000
2017,3,10,NAVI,Sell,1000
2017,3,6,HOT,Buy,1000
2017,3,10,HOT,Sell,1000
2017,3,7,MOS,Buy,1000
2017,3,13,MOS,Sell,1000
2017,3,7,KR,Buy,1000
2017,3,13,KR,Sell,1000
2017,3,7,SEE,Buy,1000
2017,3,13,SEE,Sell,1000
2017,3,7,LVLT,Buy,1000
2017,3,13,LVLT,Sell,1000
2017,3,7,AN,Buy,1000
2017,3,13,AN,Sell,1000
2017,3,7,SYF,Buy,1000
2017,3,13,SYF,Sell,1000
2017,3,7,WRK,Buy,1000
2017,3,13,WRK,Sell,1000
2017,3,7,CSRA,Buy,1000
2017,3,13,CSRA,Sell,1000
2017,3,7,NAVI,Buy,1000
2017,3,13,NAVI,Sell,1000
2017,3,7,HOT,Buy,1000
2017,3,13,HOT,Sell,1000
2017,3,8,ABC,Buy,1000
2017,3,14,ABC,Sell,1000
2017,3,8,AAP,Buy,1000
2017,3,14,AAP,Sell,1000
2017,3,8,MOS,Buy,1000
2017,3,14,MOS,Sell,1000
2017,3,8,JBHT,Buy,1000
2017,3,14,JBHT,Sell,1000
2017,3,8,SEE,Buy,1000
2017,3,14,SEE,Sell,1000
2017,3,8,DAL,Buy,1000
2017,3,14,DAL,Sell,1000
2017,3,8,WRK,Buy,1000
2017,3,14,WRK,Sell,1000
2017,3,8,VRSK,Buy,1000
2017,3,14,VRSK,Sell,1000
2017,3,8,LVLT,Buy,1000
2017,3,14,LVLT,Sell,1000
2017,3,8,CSRA,Buy,1000
2017,3,14,CSRA,Sell,1000
2017,3,8,AN,Buy,1000
2017,3,14,AN,Sell,1000
2017,3,8,AAL,Buy,1000
2017,3,14,AAL,Sell,1000
2017,3,8,OMC,Buy,1000
2017,3,14,OMC,Sell,1000
2017,3,8,NAVI,Buy,1000
2017,3,14,NAVI,Sell,1000
2017,3,8,BHI,Buy,1000
2017,3,14,BHI,Sell,1000
2017,3,8,IP,Buy,1000
2017,3,14,IP,Sell,1000
2017,3,8,HOT,Buy,1000
2017,3,14,HOT,Sell,1000
2017,3,8,HES,Buy,1000
2017,3,14,HES,Sell,1000
2017,3,8,PSX,Buy,1000
2017,3,14,PSX,Sell,1000
2017,3,9,EQIX,Buy,1000
2017,3,15,EQIX,Sell,1000
2017,3,9,CXO,Buy,1000
2017,3,15,CXO,Sell,1000
2017,3,9,ABC,Buy,1000
2017,3,15,ABC,Sell,1000
2017,3,9,XEC,Buy,1000
2017,3,15,XEC,Sell,1000
2017,3,9,MOS,Buy,1000
2017,3,15,MOS,Sell,1000
2017,3,9,LYB,Buy,1000
2017,3,15,LYB,Sell,1000
2017,3,9,SEE,Buy,1000
2017,3,15,SEE,Sell,1000
2017,3,9,APC,Buy,1000
2017,3,15,APC,Sell,1000
2017,3,9,VRSK,Buy,1000
2017,3,15,VRSK,Sell,1000
2017,3,9,DAL,Buy,1000
2017,3,15,DAL,Sell,1000
2017,3,9,DOV,Buy,1000
2017,3,15,DOV,Sell,1000
2017,3,9,WRK,Buy,1000
2017,3,15,WRK,Sell,1000
2017,3,9,LVLT,Buy,1000
2017,3,15,LVLT,Sell,1000
2017,3,9,NOV,Buy,1000
2017,3,15,NOV,Sell,1000
2017,3,9,NBL,Buy,1000
2017,3,15,NBL,Sell,1000
2017,3,9,HAL,Buy,1000
2017,3,15,HAL,Sell,1000
2017,3,9,APA,Buy,1000
2017,3,15,APA,Sell,1000
2017,3,9,BHI,Buy,1000
2017,3,15,BHI,Sell,1000
2017,3,9,CSRA,Buy,1000
2017,3,15,CSRA,Sell,1000
2017,3,9,DVN,Buy,1000
2017,3,15,DVN,Sell,1000
2017,3,9,HES,Buy,1000
2017,3,15,HES,Sell,1000
2017,3,9,COP,Buy,1000
2017,3,15,COP,Sell,1000
2017,3,9,NAVI,Buy,1000
2017,3,15,NAVI,Sell,1000
2017,3,9,RIG,Buy,1000
2017,3,15,RIG,Sell,1000
2017,3,9,SLB,Buy,1000
2017,3,15,SLB,Sell,1000
2017,3,9,MUR,Buy,1000
2017,3,15,MUR,Sell,1000
2017,3,9,CHK,Buy,1000
2017,3,15,CHK,Sell,1000
2017,3,9,EOG,Buy,1000
2017,3,15,EOG,Sell,1000
2017,3,9,MRO,Buy,1000
2017,3,15,MRO,Sell,1000
2017,3,9,HOT,Buy,1000
2017,3,15,HOT,Sell,1000
2017,3,9,PSX,Buy,1000
2017,3,15,PSX,Sell,1000
2017,3,9,HP,Buy,1000
2017,3,15,HP,Sell,1000
2017,3,10,GWW,Buy,1000
2017,3,16,GWW,Sell,1000
2017,3,10,IBM,Buy,1000
2017,3,16,IBM,Sell,1000
2017,3,10,VNO,Buy,1000
2017,3,16,VNO,Sell,1000
2017,3,10,ABC,Buy,1000
2017,3,16,ABC,Sell,1000
2017,3,10,TSO,Buy,1000
2017,3,16,TSO,Sell,1000
2017,3,10,CAT,Buy,1000
2017,3,16,CAT,Sell,1000
2017,3,10,DOV,Buy,1000
2017,3,16,DOV,Sell,1000
2017,3,10,LYB,Buy,1000
2017,3,16,LYB,Sell,1000
2017,3,10,VRSK,Buy,1000
2017,3,16,VRSK,Sell,1000
2017,3,10,EMN,Buy,1000
2017,3,16,EMN,Sell,1000
2017,3,10,DAL,Buy,1000
2017,3,16,DAL,Sell,1000
2017,3,10,IR,Buy,1000
2017,3,16,IR,Sell,1000
2017,3,10,SLG,Buy,1000
2017,3,16,SLG,Sell,1000
2017,3,10,WRK,Buy,1000
2017,3,16,WRK,Sell,1000
2017,3,10,UNP,Buy,1000
2017,3,16,UNP,Sell,1000
2017,3,10,FLR,Buy,1000
2017,3,16,FLR,Sell,1000
2017,3,10,NOV,Buy,1000
2017,3,16,NOV,Sell,1000
2017,3,10,HAL,Buy,1000
2017,3,16,HAL,Sell,1000
2017,3,10,AAL,Buy,1000
2017,3,16,AAL,Sell,1000
2017,3,10,BHI,Buy,1000
2017,3,16,BHI,Sell,1000
2017,3,10,DVN,Buy,1000
2017,3,16,DVN,Sell,1000
2017,3,10,NBL,Buy,1000
2017,3,16,NBL,Sell,1000
2017,3,10,AIV,Buy,1000
2017,3,16,AIV,Sell,1000
2017,3,10,SBUX,Buy,1000
2017,3,16,SBUX,Sell,1000
2017,3,10,IP,Buy,1000
2017,3,16,IP,Sell,1000
2017,3,10,CSRA,Buy,1000
2017,3,16,CSRA,Sell,1000
2017,3,10,HES,Buy,1000
2017,3,16,HES,Sell,1000
2017,3,10,RIG,Buy,1000
2017,3,16,RIG,Sell,1000
2017,3,10,AN,Buy,1000
2017,3,16,AN,Sell,1000
2017,3,10,MPC,Buy,1000
2017,3,16,MPC,Sell,1000
2017,3,10,MUR,Buy,1000
2017,3,16,MUR,Sell,1000
2017,3,10,SPLS,Buy,1000
2017,3,16,SPLS,Sell,1000
2017,3,10,HST,Buy,1000
2017,3,16,HST,Sell,1000
2017,3,10,HOT,Buy,1000
2017,3,16,HOT,Sell,1000
2017,3,10,PSX,Buy,1000
2017,3,16,PSX,Sell,1000
2017,3,13,AMG,Buy,1000
2017,3,17,AMG,Sell,1000
2017,3,13,BXP,Buy,1000
2017,3,17,BXP,Sell,1000
2017,3,13,VNO,Buy,1000
2017,3,17,VNO,Sell,1000
2017,3,13,ABC,Buy,1000
2017,3,17,ABC,Sell,1000
2017,3,13,SLG,Buy,1000
2017,3,17,SLG,Sell,1000
2017,3,13,DOV,Buy,1000
2017,3,17,DOV,Sell,1000
2017,3,13,VRSK,Buy,1000
2017,3,17,VRSK,Sell,1000
2017,3,13,EMN,Buy,1000
2017,3,17,EMN,Sell,1000
2017,3,13,BHI,Buy,1000
2017,3,17,BHI,Sell,1000
2017,3,13,DVN,Buy,1000
2017,3,17,DVN,Sell,1000
2017,3,13,AIV,Buy,1000
2017,3,17,AIV,Sell,1000
2017,3,13,AAL,Buy,1000
2017,3,17,AAL,Sell,1000
2017,3,13,NBL,Buy,1000
2017,3,17,NBL,Sell,1000
2017,3,13,SBUX,Buy,1000
2017,3,17,SBUX,Sell,1000
2017,3,13,HES,Buy,1000
2017,3,17,HES,Sell,1000
2017,3,13,EBAY,Buy,1000
2017,3,17,EBAY,Sell,1000
2017,3,13,IP,Buy,1000
2017,3,17,IP,Sell,1000
2017,3,13,UDR,Buy,1000
2017,3,17,UDR,Sell,1000
2017,3,13,HOT,Buy,1000
2017,3,17,HOT,Sell,1000
2017,3,13,AMG,Buy,1000
2017,3,17,AMG,Sell,1000
2017,3,13,BXP,Buy,1000
2017,3,17,BXP,Sell,1000
2017,3,13,VNO,Buy,1000
2017,3,17,VNO,Sell,1000
2017,3,13,ABC,Buy,1000
2017,3,17,ABC,Sell,1000
2017,3,13,SLG,Buy,1000
2017,3,17,SLG,Sell,1000
2017,3,13,DOV,Buy,1000
2017,3,17,DOV,Sell,1000
2017,3,13,VRSK,Buy,1000
2017,3,17,VRSK,Sell,1000
2017,3,13,EMN,Buy,1000
2017,3,17,EMN,Sell,1000
2017,3,13,BHI,Buy,1000
2017,3,17,BHI,Sell,1000
2017,3,13,DVN,Buy,1000
2017,3,17,DVN,Sell,1000
2017,3,13,AIV,Buy,1000
2017,3,17,AIV,Sell,1000
2017,3,13,AAL,Buy,1000
2017,3,17,AAL,Sell,1000
2017,3,13,NBL,Buy,1000
2017,3,17,NBL,Sell,1000
2017,3,13,SBUX,Buy,1000
2017,3,17,SBUX,Sell,1000
2017,3,13,HES,Buy,1000
2017,3,17,HES,Sell,1000
2017,3,13,EBAY,Buy,1000
2017,3,17,EBAY,Sell,1000
2017,3,13,IP,Buy,1000
2017,3,17,IP,Sell,1000
2017,3,13,UDR,Buy,1000
2017,3,17,UDR,Sell,1000
2017,3,13,HOT,Buy,1000
2017,3,17,HOT,Sell,1000
2017,3,6,NFLX,Buy,1000
2017,3,10,NFLX,Sell,1000
2017,3,6,KR,Buy,1000
2017,3,10,KR,Sell,1000
2017,3,6,NAVI,Buy,1000
2017,3,10,NAVI,Sell,1000
2017,3,6,HOT,Buy,1000
2017,3,10,HOT,Sell,1000
2017,3,14,AMG,Buy,1000
2017,3,20,AMG,Sell,1000
2017,3,14,BXP,Buy,1000
2017,3,20,BXP,Sell,1000
2017,3,14,VNO,Buy,1000
2017,3,20,VNO,Sell,1000
2017,3,14,IBM,Buy,1000
2017,3,20,IBM,Sell,1000
2017,3,14,ALXN,Buy,1000
2017,3,20,ALXN,Sell,1000
2017,3,14,SLG,Buy,1000
2017,3,20,SLG,Sell,1000
2017,3,14,LUV,Buy,1000
2017,3,20,LUV,Sell,1000
2017,3,14,UAL,Buy,1000
2017,3,20,UAL,Sell,1000
2017,3,14,AAL,Buy,1000
2017,3,20,AAL,Sell,1000
2017,3,14,BHI,Buy,1000
2017,3,20,BHI,Sell,1000
2017,3,14,AIV,Buy,1000
2017,3,20,AIV,Sell,1000
2017,3,14,MRK,Buy,1000
2017,3,20,MRK,Sell,1000
2017,3,14,SBUX,Buy,1000
2017,3,20,SBUX,Sell,1000
2017,3,14,EBAY,Buy,1000
2017,3,20,EBAY,Sell,1000
2017,3,14,INTC,Buy,1000
2017,3,20,INTC,Sell,1000
2017,3,14,SYY,Buy,1000
2017,3,20,SYY,Sell,1000
2017,3,14,HOT,Buy,1000
2017,3,20,HOT,Sell,1000
